draft_year,round,pick_number,team,player_name,position,games_played,points,performance_score,expected_performance,draft_value
2016,4,120,NY Islanders,Otto Koivula,L,28.0,4.0,37.16,168.31,-131.15
2016,4,121,Pittsburgh,Ryan Jones,D,0.0,0.0,0.0,297.09,-297.09
2016,5,122,Toronto,Vladimir Bobylev,L,0.0,0.0,0.0,98.64,-98.64
2016,5,124,Montreal,Casey Staum,D,0.0,0.0,0.0,98.64,-98.64
2016,5,125,St. Louis,Nolan Stevens,C,0.0,0.0,0.0,98.64,-98.64
2016,5,126,Calgary,Mitchell Mattson,C,0.0,0.0,0.0,98.64,-98.64
2016,5,127,Winnipeg,Jordan Stallard,C,0.0,0.0,0.0,98.64,-98.64
2016,5,129,Buffalo,Philip Nyberg,D,0.0,0.0,0.0,98.64,-98.64
2016,5,130,Buffalo,Vojtech Budik,D,0.0,0.0,0.0,98.64,-98.64
2016,5,132,New Jersey,Yegor Rykov,D,0.0,0.0,0.0,98.64,-98.64
2016,5,133,Ottawa,Max Lajoie,D,77.0,16.0,113.64,98.32,15.32
2016,5,135,Boston,Joona Koppanen,L,30.0,3.0,36.87,98.54,-61.67
2016,5,136,Boston,Cameron Clarke,D,0.0,0.0,0.0,98.64,-98.64
2016,5,137,Detroit,Jordan Sambrook,D,0.0,0.0,0.0,98.64,-98.64
2016,5,138,Nashville,Patrick Harper,L,0.0,0.0,0.0,98.64,-98.64
2016,5,139,Philadelphia,Linus Hogberg,D,5.0,2.0,9.58,98.61,-89.03
2016,5,140,Vancouver,Cole Candella,D,0.0,0.0,0.0,98.64,-98.64
2016,5,141,NY Rangers,Tim Gettinger,L,16.0,1.0,18.29,98.59,-80.3
2016,5,142,Los Angeles,Michael Eyssimont,C,266.0,74.0,435.46,97.4,338.06
2016,5,143,Chicago,Mathias From,L,0.0,0.0,0.0,98.64,-98.64
2016,5,144,St. Louis,Conner Bleackley,C,0.0,0.0,0.0,98.64,-98.64
2016,5,145,Washington,Beck Malenstyn,L,257.0,48.0,366.92,97.6,269.32
2016,5,146,Dallas,Nicholas Caamano,R,36.0,3.0,42.87,98.52,-55.65
2016,5,147,Washington,Axel Jonsson-Fjallby,L,99.0,23.0,151.67,98.21,53.46
2016,5,148,Tampa Bay,Christopher Paquette,C,0.0,0.0,0.0,98.64,-98.64
2016,5,149,Edmonton,Graham McPhee,L,0.0,0.0,0.0,98.64,-98.64
2016,5,150,San Jose,Manuel Wiederer,R,0.0,0.0,0.0,98.64,-98.64
2016,5,151,Pittsburgh,Niclas Almari,D,0.0,0.0,0.0,98.64,-98.64
2016,6,152,Toronto,Jack Walker,L,0.0,0.0,0.0,83.45,-83.45
2016,6,153,Edmonton,Aapeli Rasanen,C,0.0,0.0,0.0,83.45,-83.45
2016,6,154,Vancouver,Jakob Stukel,L,0.0,0.0,0.0,83.45,-83.45
2016,6,156,Calgary,Eetu Tuulola,R,0.0,0.0,0.0,83.45,-83.45
2016,6,158,Arizona,Patrick Kudla,D,0.0,0.0,0.0,83.45,-83.45
2016,6,159,Buffalo,Brandon Hagel,L,444.0,370.0,1035.37,80.42,954.95
2016,6,160,Montreal,Michael Pezzetta,L,206.0,38.0,293.02,82.59,210.43
2016,6,161,Colorado,Nathan Clurman,D,1.0,0.0,1.0,83.45,-82.45
2016,6,162,New Jersey,Jesper Bratt,L,628.0,514.0,1023.25,80.45,942.8
2016,6,163,Ottawa,Markus Nurmi,R,0.0,0.0,0.0,83.45,-83.45
2016,6,164,Carolina,Noah Carroll,D,0.0,0.0,0.0,83.45,-83.45
2016,6,165,Boston,Oskar Steen,C,60.0,8.0,78.32,83.22,-4.9
2016,6,166,Calgary,Matthew Phillips,R,34.0,5.0,45.45,83.32,-37.87
2016,6,169,Philadelphia,Tanner Laczynski,C,56.0,10.0,78.9,83.22,-4.32
2016,6,170,NY Islanders,Collin Adams,L,0.0,0.0,0.0,83.45,-83.45
2016,6,171,NY Rangers,Gabriel Fontaine,C,0.0,0.0,0.0,83.45,-83.45
2016,6,172,Philadelphia,Anthony Salinitri,L,0.0,0.0,0.0,83.45,-83.45
2016,6,173,Chicago,Blake Hillman,D,4.0,1.0,6.29,83.43,-77.14
2016,6,175,Florida,Maxim Mamin,C,73.0,18.0,114.22,83.12,31.1
2016,6,176,Dallas,Jakob Stenqvist,D,0.0,0.0,0.0,83.45,-83.45
2016,6,177,Washington,Chase Priskie,D,4.0,0.0,4.0,83.44,-79.44
2016,6,178,Tampa Bay,Oleg Sosunov,D,0.0,0.0,0.0,83.45,-83.45
2016,6,179,Toronto,Nicolas Mattinen,D,0.0,0.0,0.0,83.45,-83.45
2016,6,180,San Jose,Mark Shoemaker,D,0.0,0.0,0.0,83.45,-83.45
2016,6,181,Pittsburgh,Joe Masonius,D,0.0,0.0,0.0,83.45,-83.45
2016,7,182,Toronto,Nikolai Chebykin,L,0.0,0.0,0.0,60.62,-60.62
2016,7,183,Edmonton,Vincent Desharnais,D,212.0,26.0,271.54,59.85,211.69
2016,7,184,Vancouver,Rodrigo Abols,C,64.0,15.0,98.35,60.34,38.01
2016,7,185,Columbus,Calvin Thurkauf,C,3.0,0.0,3.0,60.61,-57.61
2016,7,186,Calgary,Stepan Falkovsky,D,0.0,0.0,0.0,60.62,-60.62
2016,7,187,Montreal,Arvid Henrikson,D,0.0,0.0,0.0,60.62,-60.62
2016,7,188,Arizona,Dean Stewart,D,0.0,0.0,0.0,60.62,-60.62
2016,7,189,Buffalo,Austin Osmanski,D,0.0,0.0,0.0,60.62,-60.62
2016,7,190,Buffalo,Vasili Glotov,C,0.0,0.0,0.0,60.62,-60.62
2016,7,191,Colorado,Travis Barron,L,0.0,0.0,0.0,60.62,-60.62
2016,7,192,New Jersey,Jeremy Davies,D,23.0,3.0,29.87,60.53,-30.66
2016,7,193,NY Islanders,Nick Pastujov,L,0.0,0.0,0.0,60.62,-60.62
2016,7,194,Vancouver,Brett McKenzie,L,0.0,0.0,0.0,60.62,-60.62
2016,7,195,Florida,Benjamin Finkelstein,D,0.0,0.0,0.0,60.62,-60.62
2016,7,196,Minnesota,Dmitry Sokolov,R,0.0,0.0,0.0,60.62,-60.62
2016,7,197,Detroit,Mattias Elfstrom,L,0.0,0.0,0.0,60.62,-60.62
2016,7,198,Nashville,Adam Smith,D,0.0,0.0,0.0,60.62,-60.62
2016,7,199,Philadelphia,David Bernhardt,D,0.0,0.0,0.0,60.62,-60.62
2016,7,200,NY Islanders,David Quenneville,D,0.0,0.0,0.0,60.62,-60.62
2016,7,201,NY Rangers,Ty Ronning,R,0.0,0.0,0.0,60.62,-60.62
2016,7,202,Los Angeles,Jacob Friend,D,0.0,0.0,0.0,60.62,-60.62
2016,7,203,Chicago,Jake Ryczek,D,0.0,0.0,0.0,60.62,-60.62
2016,7,204,Minnesota,Braydyn Chizen,D,0.0,0.0,0.0,60.62,-60.62
2016,7,205,Anaheim,Tyler Soy,C,0.0,0.0,0.0,60.62,-60.62
2016,7,206,Tampa Bay,Otto Somppi,C,0.0,0.0,0.0,60.62,-60.62
2016,7,207,Washington,Dmitriy Zaitsev,D,0.0,0.0,0.0,60.62,-60.62
2016,7,208,Tampa Bay,Ryan Lohin,C,0.0,0.0,0.0,60.62,-60.62
2016,7,209,St. Louis,Nikolaj Krag-Christensen,C,0.0,0.0,0.0,60.62,-60.62
2016,7,210,San Jose,Joachim Blichfeld,L,8.0,1.0,10.29,60.59,-50.3
2016,7,211,St. Louis,Filip Helt,L,0.0,0.0,0.0,60.62,-60.62
2017,1,1,New Jersey,Nico Hischier,C,603.0,484.0,1010.36,1094.38,-84.02
2017,1,2,Philadelphia,Nolan Patrick,C,222.0,77.0,398.33,932.96,-534.63
2017,1,3,Dallas,Miro Heiskanen,D,550.0,345.0,867.38,862.4,4.98
2017,1,4,Colorado,Cale Makar,D,468.0,503.0,1232.21,752.77,479.44
2017,1,5,Vancouver,Elias Pettersson,C,539.0,505.0,1119.81,645.43,474.38
2017,1,6,Vegas,Cody Glass,C,316.0,116.0,581.64,727.9,-146.26
2017,1,7,NY Rangers,Lias Andersson,C,110.0,17.0,148.93,794.82,-645.9
2017,1,8,Buffalo,Casey Mittelstadt,C,505.0,277.0,803.17,578.0,225.17
2017,1,9,Detroit,Michael Rasmussen,C,452.0,154.0,633.76,754.58,-120.82
2017,1,10,Florida,Owen Tippett,R,423.0,235.0,808.91,548.99,259.92
2017,1,11,Los Angeles,Gabriel Vilardi,C,346.0,237.0,888.73,539.96,348.77
2017,1,12,Carolina,Martin Necas,C,513.0,420.0,1023.45,585.25,438.2
2017,1,13,Vegas,Nick Suzuki,C,531.0,470.0,1077.59,451.94,625.65
2017,1,14,Tampa Bay,Cal Foote,D,145.0,20.0,190.8,562.66,-371.86
2017,1,15,Vegas,Erik Brannstrom,D,294.0,77.0,470.33,538.36,-68.03
2017,1,16,Calgary,Juuso Valimaki,D,271.0,72.0,435.88,579.23,-143.35
2017,1,17,Toronto,Timothy Liljegren,D,310.0,93.0,522.97,545.48,-22.51
2017,1,18,Boston,Urho Vaakanainen,D,220.0,46.0,325.34,489.4,-164.06
2017,1,19,San Jose,Josh Norris,C,278.0,186.0,703.94,422.32,281.62
2017,1,20,St. Louis,Robert Thomas,C,523.0,449.0,1055.89,467.69,588.2
2017,1,21,NY Rangers,Filip Chytil,C,405.0,173.0,704.24,443.79,260.45
2017,1,22,Edmonton,Kailer Yamamoto,R,368.0,158.0,706.02,441.33,264.69
2017,1,23,Arizona,Pierre-Olivier Joseph,D,224.0,46.0,329.34,369.93,-40.59
2017,1,24,Winnipeg,Kristian Vesalainen,L,70.0,5.0,81.45,538.2,-456.75
2017,1,25,Montreal,Ryan Poehling,C,353.0,129.0,648.41,367.93,280.48
2017,1,27,Philadelphia,Morgan Frost,C,386.0,188.0,753.06,316.66,436.4
2017,1,28,Ottawa,Shane Bowers,C,13.0,0.0,13.0,335.58,-322.58
2017,1,29,Chicago,Henri Jokiharju,D,447.0,110.0,556.62,302.83,253.79
2017,1,30,Nashville,Eeli Tolvanen,R,417.0,190.0,727.45,396.36,331.09
2017,1,31,St. Louis,Klim Kostin,C,190.0,53.0,311.37,151.98,159.39
2017,2,32,Colorado,Conor Timmins,D,195.0,53.0,316.37,137.26,179.11
2017,2,33,Vancouver,Kole Lind,R,31.0,8.0,49.32,334.29,-284.97
2017,2,34,Vegas,Nicolas Hague,D,426.0,98.0,543.54,216.47,327.07
2017,2,35,Philadelphia,Isaac Ratcliffe,L,10.0,4.0,19.16,357.81,-338.65
2017,2,36,New Jersey,Jesper Boqvist,C,381.0,103.0,576.39,166.33,410.06
2017,2,37,Buffalo,Marcus Davidsson,C,0.0,0.0,0.0,246.2,-246.2
2017,2,38,Detroit,Gustav Lindstrom,D,174.0,35.0,254.15,320.36,-66.21
2017,2,39,Dallas,Jason Robertson,L,451.0,483.0,1229.08,278.03,951.05
2017,2,40,Florida,Aleksi Heponiemi,C,25.0,6.0,38.74,96.8,-58.06
2017,2,41,Los Angeles,Jaret Anderson-Dolan,C,134.0,29.0,200.41,193.24,7.17
2017,2,42,Carolina,Eetu Luostarinen,C,441.0,156.0,644.38,267.41,376.97
2017,2,43,Winnipeg,Dylan Samberg,D,276.0,65.0,424.85,294.02,130.83
2017,2,44,Arizona,Filip Westerlund,D,0.0,0.0,0.0,310.45,-310.45
2017,2,45,Columbus,Alexandre Texier,L,278.0,110.0,529.9,277.2,252.7
2017,2,46,NY Islanders,Robin Salo,D,32.0,9.0,52.61,195.39,-142.78
2017,2,47,Ottawa,Alex Formenton,L,109.0,39.0,198.31,330.64,-132.33
2017,2,48,Tampa Bay,Alexander Volkov,R,46.0,14.0,78.06,81.88,-3.82
2017,2,49,San Jose,Mario Ferraro,D,483.0,112.0,545.04,221.15,323.89
2017,2,50,Anaheim,Maxime Comtois,L,211.0,87.0,410.23,188.48,221.75
2017,2,51,Pittsburgh,Zachary Lauzon,D,0.0,0.0,0.0,261.75,-261.75
2017,2,52,Carolina,Luke Martin,D,0.0,0.0,0.0,208.52,-208.52
2017,2,53,Boston,Jack Studnicka,C,126.0,16.0,162.64,267.7,-105.06
2017,2,55,Vancouver,Jonah Gadjovich,L,170.0,21.0,218.09,461.87,-243.78
2017,2,56,Montreal,Josh Brook,D,0.0,0.0,0.0,253.92,-253.92
2017,2,57,Chicago,Ian Mitchell,D,110.0,19.0,153.51,219.91,-66.4
2017,2,58,Montreal,Joni Ikonen,C,0.0,0.0,0.0,495.57,-495.57
2017,2,59,Toronto,Eemeli Rasanen,D,0.0,0.0,0.0,211.93,-211.93
2017,2,60,Anaheim,Antoine Morand,C,0.0,0.0,0.0,264.35,-264.35
2017,2,61,Nashville,Grant Mismash,L,0.0,0.0,0.0,216.97,-216.97
2017,2,62,Vegas,Jake Leschyshyn,C,77.0,6.0,90.74,162.15,-71.41
2017,3,63,New Jersey,Fabian Zetterlund,L,323.0,143.0,650.47,126.67,523.8
2017,3,65,Vegas,Jonas Rondbjerg,R,80.0,11.0,105.19,158.97,-53.78
2017,3,66,Florida,Max Gildon,D,0.0,0.0,0.0,331.97,-331.97
2017,3,67,Carolina,Morgan Geekie,C,409.0,222.0,798.5,184.24,614.26
2017,3,68,Montreal,Scott Walford,D,0.0,0.0,0.0,88.6,-88.6
2017,3,69,Arizona,MacKenzie Entwistle,R,193.0,35.0,273.15,228.1,45.05
2017,3,70,Chicago,Andrei Altybarmakyan,R,0.0,0.0,0.0,55.14,-55.14
2017,3,71,Detroit,Kasper Kotkansalo,D,0.0,0.0,0.0,207.72,-207.72
2017,3,73,Carolina,Stelio Mattheos,R,0.0,0.0,0.0,70.83,-70.83
2017,3,74,Winnipeg,Johnathan Kovacevic,D,252.0,52.0,371.08,93.3,277.78
2017,3,75,Arizona,Nate Schnarr,C,0.0,0.0,0.0,243.26,-243.26
2017,3,76,Tampa Bay,Alexei Lipanov,C,0.0,0.0,0.0,72.12,-72.12
2017,3,77,NY Islanders,Ben Mirageas,D,0.0,0.0,0.0,321.95,-321.95
2017,3,79,Detroit,Lane Zablocki,R,0.0,0.0,0.0,284.79,-284.79
2017,3,81,New Jersey,Reilly Walsh,D,1.0,1.0,3.29,69.57,-66.28
2017,3,82,Arizona,Cameron Crotty,D,4.0,0.0,4.0,232.75,-228.75
2017,3,83,Detroit,Zachary Gallant,C,0.0,0.0,0.0,74.99,-74.99
2017,3,84,Edmonton,Dmitri Samorukov,D,3.0,0.0,3.0,74.73,-71.73
2017,3,85,Minnesota,Ivan Lodnia,R,0.0,0.0,0.0,266.81,-266.81
2017,3,87,Montreal,Cale Fleury,D,98.0,6.0,111.74,16.15,95.59
2017,3,89,Buffalo,Oskari Laaksonen,D,0.0,0.0,0.0,170.7,-170.7
2017,3,90,Chicago,Evan Barratt,C,0.0,0.0,0.0,113.62,-113.62
2017,3,91,Anaheim,Jack Badini,F,0.0,0.0,0.0,59.98,-59.98
2017,3,92,Nashville,David Farrance,D,2.0,0.0,2.0,133.4,-131.4
2017,3,93,Pittsburgh,Clayton Phillips,D,0.0,0.0,0.0,108.48,-108.48
2017,4,94,Colorado,Nick Henry,R,0.0,0.0,0.0,55.6,-55.6
2017,4,95,Vancouver,Jack Rathbone,D,28.0,5.0,39.45,149.56,-110.11
2017,4,97,Minnesota,Mason Shaw,C,82.0,20.0,127.8,99.73,28.07
2017,4,98,New Jersey,Nikita Popugaev,L,0.0,0.0,0.0,132.71,-132.71
2017,4,99,Buffalo,Jacob Bryson,D,299.0,50.0,413.5,149.03,264.47
2017,4,100,Detroit,Malte Setkov,D,0.0,0.0,0.0,128.5,-128.5
2017,4,101,Dallas,Liam Hawel,C,0.0,0.0,0.0,146.94,-146.94
2017,4,102,San Jose,Scott Reedy,C,35.0,9.0,55.61,133.99,-78.38
2017,4,103,Los Angeles,Michael Anderson,D,419.0,101.0,552.51,9.3,543.21
2017,4,105,Winnipeg,Santeri Virtanen,C,0.0,0.0,0.0,156.76,-156.76
2017,4,106,Philadelphia,Matthew Strome,L,0.0,0.0,0.0,259.74,-259.74
2017,4,107,Philadelphia,Maksim Sushko,R,2.0,0.0,2.0,71.27,-69.27
2017,4,108,Arizona,Noel Hoefenmayer,D,0.0,0.0,0.0,145.03,-145.03
2017,4,109,Calgary,Adam Ruzicka,C,117.0,40.0,208.6,66.13,142.47
2017,4,112,Chicago,Tim Soderlund,L,0.0,0.0,0.0,255.72,-255.72
2017,4,113,St. Louis,Alexei Toropchenko,R,317.0,68.0,472.72,55.55,417.17
2017,4,115,Edmonton,Ostap Safin,R,0.0,0.0,0.0,56.34,-56.34
2017,4,116,Minnesota,Bryce Misley,C,0.0,0.0,0.0,91.68,-91.68
2017,4,117,Columbus,Emil Bemstrom,C,242.0,75.0,413.75,214.71,199.04
2017,4,118,Los Angeles,Markus Phillips,D,0.0,0.0,0.0,99.56,-99.56
2017,4,119,Chicago,Roope Laavainen,D,0.0,0.0,0.0,84.34,-84.34
2017,4,120,Washington,Tobias Geisser,D,0.0,0.0,0.0,171.69,-171.69
2017,4,121,Ottawa,Drake Batherson,R,464.0,358.0,985.0,187.64,797.36
2017,4,122,Anaheim,Kyle Olson,R,0.0,0.0,0.0,0.0,0.0
2017,4,123,NY Rangers,Brandon Crawley,D,0.0,0.0,0.0,0.0,0.0
2017,4,124,Toronto,Vladislav Kara,L,0.0,0.0,0.0,10.29,-10.29
2017,5,125,Colorado,Igor Shvyrev,C,0.0,0.0,0.0,98.64,-98.64
2017,5,126,Arizona,Michael Karow,D,0.0,0.0,0.0,98.64,-98.64
2017,5,127,Vegas,Lucas Elvenes,C,0.0,0.0,0.0,98.64,-98.64
2017,5,128,Arizona,Tyler Steenbergen,C,0.0,0.0,0.0,98.64,-98.64
2017,5,130,St. Louis,David Noel,D,0.0,0.0,0.0,98.64,-98.64
2017,5,131,Detroit,Cole Fraser,D,0.0,0.0,0.0,98.64,-98.64
2017,5,132,Dallas,Jacob Peterson,C,83.0,25.0,140.25,98.24,42.01
2017,5,133,Florida,Tyler Inamoto,D,0.0,0.0,0.0,98.64,-98.64
2017,5,134,Los Angeles,Cole Hults,D,0.0,0.0,0.0,98.64,-98.64
2017,5,135,Vancouver,Kristoffer Gunnarsson,D,0.0,0.0,0.0,98.64,-98.64
2017,5,136,Winnipeg,Leon Gawanke,D,0.0,0.0,0.0,98.64,-98.64
2017,5,137,Philadelphia,Noah Cates,L,311.0,145.0,643.05,96.81,546.24
2017,5,138,Los Angeles,Drake Rymsha,C,1.0,0.0,1.0,98.64,-97.64
2017,5,139,NY Islanders,Sebastian Aho,D,190.0,50.0,304.5,97.77,206.73
2017,5,140,Calgary,Zach Fischer,R,0.0,0.0,0.0,98.64,-98.64
2017,5,141,Toronto,Fedor Gordeev,D,0.0,0.0,0.0,98.64,-98.64
2017,5,142,Vegas,Jack Dugan,L,0.0,0.0,0.0,98.64,-98.64
2017,5,143,New Jersey,Marian Studenic,R,46.0,6.0,59.74,98.47,-38.73
2017,5,144,Chicago,Parker Foo,L,0.0,0.0,0.0,98.64,-98.64
2017,5,145,NY Rangers,Calle Sjalin,D,0.0,0.0,0.0,98.64,-98.64
2017,5,146,Edmonton,Kirill Maksimov,R,0.0,0.0,0.0,98.64,-98.64
2017,5,147,Minnesota,Jacob Golden,D,0.0,0.0,0.0,98.64,-98.64
2017,5,148,Columbus,Kale Howarth,L,0.0,0.0,0.0,98.64,-98.64
2017,5,149,Montreal,Jarret Tyszka,D,0.0,0.0,0.0,98.64,-98.64
2017,5,150,Chicago,Jakub Galvas,D,6.0,0.0,6.0,98.62,-92.62
2017,5,151,Washington,Sebastian Walfridsson,D,0.0,0.0,0.0,98.64,-98.64
2017,5,152,Pittsburgh,Jan Drozg,R,0.0,0.0,0.0,98.64,-98.64
2017,5,155,Pittsburgh,Linus Olund,C,0.0,0.0,0.0,98.64,-98.64
2017,6,156,Colorado,Denis Smirnov,R,0.0,0.0,0.0,83.45,-83.45
2017,6,157,NY Rangers,Dominik Lakatos,R,0.0,0.0,0.0,83.45,-83.45
2017,6,158,Vegas,Nick Campoli,C,0.0,0.0,0.0,83.45,-83.45
2017,6,159,San Jose,Jake McGrew,L,0.0,0.0,0.0,83.45,-83.45
2017,6,160,New Jersey,Aarne Talvitie,C,0.0,0.0,0.0,83.45,-83.45
2017,6,162,Detroit,Jack Adams,C,0.0,0.0,0.0,83.45,-83.45
2017,6,163,Dallas,Brett Davis,R,0.0,0.0,0.0,83.45,-83.45
2017,6,164,Detroit,Reilly Webb,D,0.0,0.0,0.0,83.45,-83.45
2017,6,165,NY Islanders,Arnaud Durandeau,L,4.0,0.0,4.0,83.44,-79.44
2017,6,166,Carolina,Brendan De Jong,D,0.0,0.0,0.0,83.45,-83.45
2017,6,168,Philadelphia,Olle Lycksell,R,52.0,13.0,81.77,83.21,-1.44
2017,6,169,Tampa Bay,Nick Perbix,D,293.0,73.0,460.17,82.1,378.07
2017,6,170,Columbus,Jonathan Davidsson,R,6.0,1.0,8.29,83.43,-75.14
2017,6,171,Calgary,D'Artagnan Joly,C,0.0,0.0,0.0,83.45,-83.45
2017,6,172,Toronto,Ryan McGregor,C,0.0,0.0,0.0,83.45,-83.45
2017,6,173,Boston,Cedric Pare,C,0.0,0.0,0.0,83.45,-83.45
2017,6,174,NY Rangers,Morgan Barron,C,321.0,83.0,511.07,81.95,429.12
2017,6,175,St. Louis,Trenton Bourque,D,0.0,0.0,0.0,83.45,-83.45
2017,6,176,Nashville,Pavel Koltygin,L,0.0,0.0,0.0,83.45,-83.45
2017,6,177,Edmonton,Skyler Brind'Amour,C,2.0,1.0,4.29,83.44,-79.15
2017,6,178,Minnesota,Andrei Svetlakov,C,0.0,0.0,0.0,83.45,-83.45
2017,6,179,Columbus,Carson Meyer,R,41.0,6.0,54.74,83.29,-28.55
2017,6,180,Tampa Bay,Cole Guttman,C,41.0,14.0,73.06,83.24,-10.18
2017,6,181,Vancouver,Petrus Palmu,R,0.0,0.0,0.0,83.45,-83.45
2017,6,182,Washington,Benton Maass,D,0.0,0.0,0.0,83.45,-83.45
2017,6,184,Florida,Sebastian Repo,R,0.0,0.0,0.0,83.45,-83.45
2017,6,185,San Jose,Sasha Chmelevski,C,24.0,10.0,46.9,83.31,-36.41
2017,6,186,Pittsburgh,Antti Palojarvi,D,0.0,0.0,0.0,83.45,-83.45
2017,7,187,Colorado,Nick Leivermann,D,0.0,0.0,0.0,60.62,-60.62
2017,7,188,Vancouver,Matt Brassard,D,0.0,0.0,0.0,60.62,-60.62
2017,7,189,Vegas,Ben Jones,C,54.0,2.0,58.58,60.45,-1.87
2017,7,190,Arizona,Erik Walli Walterholm,R,0.0,0.0,0.0,60.62,-60.62
2017,7,191,New Jersey,Jocktan Chainey,D,0.0,0.0,0.0,60.62,-60.62
2017,7,192,Buffalo,Linus Weissbach,L,0.0,0.0,0.0,60.62,-60.62
2017,7,193,Detroit,Brady Gilmour,C,0.0,0.0,0.0,60.62,-60.62
2017,7,195,Boston,Victor Berglund,D,0.0,0.0,0.0,60.62,-60.62
2017,7,196,Philadelphia,Wyatt Kalynuk,D,26.0,9.0,46.61,60.49,-13.88
2017,7,197,Carolina,Ville Rasanen,D,0.0,0.0,0.0,60.62,-60.62
2017,7,198,Winnipeg,Skyler McKenzie,L,0.0,0.0,0.0,60.62,-60.62
2017,7,200,Tampa Bay,Samuel Walker,C,13.0,2.0,17.58,60.57,-42.99
2017,7,201,NY Islanders,Logan Cockerill,R,0.0,0.0,0.0,60.62,-60.62
2017,7,202,Calgary,Filip Sveningsson,L,0.0,0.0,0.0,60.62,-60.62
2017,7,203,Toronto,Ryan O'Connell,D,0.0,0.0,0.0,60.62,-60.62
2017,7,204,Boston,Daniel Bukac,D,0.0,0.0,0.0,60.62,-60.62
2017,7,205,New Jersey,Yegor Zaitsev,D,0.0,0.0,0.0,60.62,-60.62
2017,7,206,St. Louis,Anton Andersson,D,0.0,0.0,0.0,60.62,-60.62
2017,7,207,NY Rangers,Patrik Virta,C,0.0,0.0,0.0,60.62,-60.62
2017,7,208,Edmonton,Philip Kemp,D,1.0,0.0,1.0,60.62,-59.62
2017,7,209,Minnesota,Nick Swaney,R,1.0,0.0,1.0,60.62,-59.62
2017,7,210,Columbus,Robbie Stucker,D,0.0,0.0,0.0,60.62,-60.62
2017,7,211,Winnipeg,Croix Evingson,D,0.0,0.0,0.0,60.62,-60.62
2017,7,212,San Jose,Ivan Chekhovich,L,4.0,1.0,6.29,60.6,-54.31
2017,7,213,Washington,Kristian Marthinsen,L,0.0,0.0,0.0,60.62,-60.62
2017,7,214,New Jersey,Matthew Hellickson,D,0.0,0.0,0.0,60.62,-60.62
2017,7,215,Chicago,Josh Ess,D,0.0,0.0,0.0,60.62,-60.62
2017,7,216,Nashville,Jacob Paquette,D,0.0,0.0,0.0,60.62,-60.62
2017,7,217,Pittsburgh,Will Reilly,D,0.0,0.0,0.0,60.62,-60.62
