draft_year,round,pick_number,drafted_by,player_name,position,games_played,points,performance_score,hindsight_rank,plus_minus,team_color
2015,3,84,Anaheim,Deven Sideroff,R,0.0,0.0,0.0,101,-17,#F47A38
2015,3,85,Nashville,Thomas Novak,C,268.0,153.0,618.37,44,41,#FFB81C
2015,3,87,Montreal,Lukas Vejdemo,C,13.0,2.0,17.58,93,-6,#AF1E2D
2015,3,88,Florida,Thomas Schemitsch,D,0.0,0.0,0.0,101,-13,#C9082A
2015,3,89,NY Rangers,Aleksi Saarela,C,9.0,4.0,18.16,92,-3,#0038A8
2015,3,91,Chicago,Dennis Gilbert,D,112.0,20.0,157.8,71,20,#CF0A2C
2015,4,92,Buffalo,Will Borgen,D,356.0,80.0,539.2,52,40,#003087
2015,4,94,St. Louis,Adam Musil,C,0.0,0.0,0.0,101,-7,#002F87
2015,4,95,Toronto,Jesper Lindgren,D,0.0,0.0,0.0,101,-6,#003E7E
2015,4,96,Carolina,Nicolas Roy,C,432.0,188.0,862.52,32,64,#CC0000
2015,4,97,New Jersey,Colton White,D,107.0,14.0,139.06,73,24,#CE1126
2015,4,98,Philadelphia,Samuel Dove-McFalls,C,0.0,0.0,0.0,101,-3,#F74902
2015,4,99,Los Angeles,Austin Wagner,L,178.0,42.0,274.18,65,34,#111111
2015,4,100,Nashville,Anthony Richard,C,39.0,14.0,71.06,84,16,#FFB81C
2015,4,101,Colorado,Andrei Mironov,D,10.0,3.0,16.87,94,7,#6F263D
2015,4,102,Florida,Denis Malgin,C,257.0,81.0,442.49,56,46,#C9082A
2015,4,103,Dallas,Chris Martenet,D,0.0,0.0,0.0,101,2,#006847
2015,4,104,Philadelphia,Mikhail Vorobyov,C,35.0,5.0,46.45,87,17,#F74902
2015,4,105,Boston,Jesse Gabrielle,L,0.0,0.0,0.0,101,4,#FFB81C
2015,4,106,San Jose,Adam Helewka,L,0.0,0.0,0.0,101,5,#006D75
2015,4,107,Ottawa,Christian Wolanin,D,86.0,23.0,138.67,74,33,#C8102E
2015,4,108,Winnipeg,Michael Spacek,C,0.0,0.0,0.0,101,7,#004C97
2015,4,109,Ottawa,Filip Ahl,L,0.0,0.0,0.0,101,8,#C8102E
2015,4,112,NY Islanders,Parker Wotherspoon,D,173.0,36.0,255.44,67,45,#F47D30
2015,4,113,NY Rangers,Brad Morrison,C,0.0,0.0,0.0,101,12,#0038A8
2015,4,114,Vancouver,Dmitry Zhukenov,C,0.0,0.0,0.0,101,13,#00205B
2015,4,115,Nashville,Alexandre Carrier,D,360.0,107.0,605.03,45,70,#FFB81C
2015,4,116,St. Louis,Glenn Gawdin,C,13.0,1.0,15.29,95,21,#002F87
2015,4,117,Edmonton,Caleb Jones,D,255.0,56.0,383.24,61,56,#041E42
2015,4,118,Tampa Bay,Jonne Tammela,C,0.0,0.0,0.0,101,17,#002868
2015,4,119,NY Rangers,Daniel Bernhardt,R,0.0,0.0,0.0,101,18,#0038A8
2015,4,120,Tampa Bay,Mathieu Joseph,R,459.0,160.0,825.4,36,84,#002868
2015,4,121,Chicago,Ryan Shea,D,135.0,33.0,210.57,69,52,#CF0A2C
2015,5,122,Buffalo,Devante Stephens,D,0.0,0.0,0.0,101,21,#003087
2015,5,123,Arizona,Conor Garland,R,539.0,321.0,1274.09,24,99,#8C2633
2015,5,124,Edmonton,Ethan Bear,D,275.0,67.0,428.43,59,65,#041E42
2015,5,125,Toronto,Dmytro Timashov,L,45.0,9.0,65.61,85,40,#003E7E
2015,5,126,Carolina,Luke Stevens,L,0.0,0.0,0.0,101,25,#CC0000
2015,5,127,St. Louis,Niko Mikkola,D,393.0,73.0,560.17,48,79,#002F87
2015,5,128,Philadelphia,David Kase,R,7.0,1.0,9.29,96,32,#F74902
2015,5,129,Columbus,Sam Ruopp,D,0.0,0.0,0.0,101,28,#002654
2015,5,130,San Jose,Karlis Cukste,D,0.0,0.0,0.0,101,29,#006D75
2015,5,131,Montreal,Matt Bradley,C,0.0,0.0,0.0,101,30,#AF1E2D
2015,5,132,Florida,Karch Bachman,L,0.0,0.0,0.0,101,31,#C9082A
2015,5,133,Dallas,Joseph Cecconi,D,0.0,0.0,0.0,101,32,#006847
2015,5,134,Los Angeles,Matt Schmalz,R,0.0,0.0,0.0,101,33,#111111
2015,5,135,Minnesota,Kirill Kaprizov,L,385.0,465.0,1449.85,17,118,#154734
2015,5,136,Calgary,Pavel Karnaukhov,L,0.0,0.0,0.0,101,35,#D2001C
2015,5,137,Pittsburgh,Dominik Simon,C,256.0,77.0,432.33,58,79,#FCB514
2015,5,138,Carolina,Spencer Smallman,R,0.0,0.0,0.0,101,37,#CC0000
2015,5,139,Ottawa,Christian Jaros,D,94.0,14.0,126.06,75,64,#C8102E
2015,5,140,Detroit,Chase Pearson,C,3.0,0.0,3.0,99,41,#CE1126
2015,5,141,Columbus,Veeti Vainio,D,0.0,0.0,0.0,101,40,#002654
2015,5,142,San Jose,Rudolfs Balcers,L,170.0,62.0,311.98,63,79,#006D75
2015,5,143,Washington,Connor Hobbs,D,0.0,0.0,0.0,101,42,#CF0A2C
2015,5,144,Vancouver,Carl Neill,D,0.0,0.0,0.0,101,43,#00205B
2015,5,147,NY Islanders,Ryan Pilon,D,0.0,0.0,0.0,101,46,#F47D30
2015,5,148,Anaheim,Troy Terry,R,473.0,330.0,1228.7,26,122,#F47A38
2015,5,149,Vancouver,Adam Gaudette,R,351.0,117.0,618.93,43,106,#00205B
2015,5,150,Tampa Bay,Ryan Zuhlsdorf,D,0.0,0.0,0.0,101,49,#002868
2015,5,151,Chicago,Radovan Bondra,R,0.0,0.0,0.0,101,50,#CF0A2C
2015,6,152,Buffalo,Giorgio Estephan,C,0.0,0.0,0.0,101,51,#003087
2015,6,154,Edmonton,John Marino,D,429.0,151.0,774.79,38,116,#041E42
2015,6,155,Toronto,Stephen Desrocher,D,0.0,0.0,0.0,101,54,#003E7E
2015,6,156,Carolina,Jake Massie,D,0.0,0.0,0.0,101,55,#CC0000
2015,6,157,New Jersey,Brett Seney,L,66.0,14.0,98.06,79,78,#CE1126
2015,6,158,Philadelphia,Cooper Marody,C,7.0,1.0,9.29,96,62,#F74902
2015,6,159,Columbus,Vladislav Gavrikov,D,500.0,162.0,870.98,31,128,#002654
2015,6,160,San Jose,Adam Parsells,D,0.0,0.0,0.0,101,59,#006D75
2015,6,161,Colorado,Sergei Boikov,D,0.0,0.0,0.0,101,60,#6F263D
2015,6,162,Florida,Chris Wilkie,R,0.0,0.0,0.0,101,61,#C9082A
2015,6,164,Chicago,Roy Radke,R,0.0,0.0,0.0,101,63,#CF0A2C
2015,6,165,Boston,Cameron Hughes,C,2.0,0.0,2.0,100,65,#FFB81C
2015,6,166,Calgary,Andrew Mangiapane,L,554.0,258.0,1144.82,29,137,#D2001C
2015,6,167,Pittsburgh,Frederik Tiffels,F,0.0,0.0,0.0,101,66,#FCB514
2015,6,168,Winnipeg,Mason Appleton,C,456.0,151.0,801.79,37,131,#004C97
2015,6,169,Carolina,David Cotton,C,0.0,0.0,0.0,101,68,#CC0000
2015,6,170,Detroit,Patrick Holway,D,0.0,0.0,0.0,101,69,#CE1126
2015,6,171,Minnesota,Nick Boka,D,0.0,0.0,0.0,101,70,#154734
2015,6,172,NY Islanders,AnDong Song,D,0.0,0.0,0.0,101,71,#F47D30
2015,6,173,Washington,Colby Williams,D,0.0,0.0,0.0,101,72,#CF0A2C
2015,6,174,Vancouver,Lukas Jasek,C,0.0,0.0,0.0,101,73,#00205B
2015,6,175,Nashville,Tyler Moy,F,0.0,0.0,0.0,101,74,#FFB81C
2015,6,176,St. Louis,Liam Dunda,R,0.0,0.0,0.0,101,75,#002F87
2015,6,177,Montreal,Simon Bourque,D,0.0,0.0,0.0,101,76,#AF1E2D
2015,6,178,Anaheim,Steven Ruggiero,D,0.0,0.0,0.0,101,77,#F47A38
2015,6,180,Tampa Bay,Bokondji Imama,L,33.0,2.0,37.58,88,92,#002868
2015,6,181,Chicago,Joni Tuulola,D,0.0,0.0,0.0,101,80,#CF0A2C
2015,7,182,Buffalo,Ivan Chukarov,D,0.0,0.0,0.0,101,81,#003087
2015,7,185,Toronto,Nikita Korostelev,R,0.0,0.0,0.0,101,84,#003E7E
2015,7,186,Carolina,Steven Lorentz,C,367.0,76.0,541.04,51,135,#CC0000
2015,7,187,Los Angeles,Chaz Reddekopp,D,0.0,0.0,0.0,101,86,#111111
2015,7,189,Columbus,Markus Nutivaara,D,275.0,71.0,437.59,57,132,#002654
2015,7,190,San Jose,Marcus Vela,C,0.0,0.0,0.0,101,89,#006D75
2015,7,191,Colorado,Gustav Olhaver,C,0.0,0.0,0.0,101,90,#6F263D
2015,7,192,Florida,Patrick Shea,C,0.0,0.0,0.0,101,91,#C9082A
2015,7,194,Los Angeles,Matt Roy,D,502.0,145.0,834.05,35,159,#111111
2015,7,195,Boston,Jack Becker,C,0.0,0.0,0.0,101,94,#FFB81C
2015,7,196,Calgary,Riley Bruce,D,0.0,0.0,0.0,101,95,#D2001C
2015,7,197,Pittsburgh,Nikita Pavlychev,C,0.0,0.0,0.0,101,96,#FCB514
2015,7,198,Winnipeg,Sami Niku,D,67.0,16.0,103.64,78,120,#004C97
2015,7,200,Detroit,Adam Marsh,L,0.0,0.0,0.0,101,99,#CE1126
2015,7,201,Minnesota,Gustav Bouramman,D,0.0,0.0,0.0,101,100,#154734
2015,7,202,NY Islanders,Petter Hansson,D,0.0,0.0,0.0,101,101,#F47D30
2015,7,203,Winnipeg,Matteo Gennaro,C,0.0,0.0,0.0,101,102,#004C97
2015,7,204,Minnesota,Jack Sadek,D,0.0,0.0,0.0,101,103,#154734
2015,7,207,Montreal,Jeremiah Addison,L,0.0,0.0,0.0,101,106,#AF1E2D
2015,7,209,Edmonton,Ziyat Paigin,D,0.0,0.0,0.0,101,108,#041E42
2015,7,210,Vancouver,Tate Olson,D,0.0,0.0,0.0,101,109,#00205B
2015,7,211,Chicago,John Dahlstrom,R,0.0,0.0,0.0,101,110,#CF0A2C
2016,1,1,Toronto,Auston Matthews,C,689.0,780.0,2475.2,1,0,#003E7E
2016,1,2,Winnipeg,Patrik Laine,L,537.0,422.0,1503.38,7,-5,#004C97
2016,1,3,Columbus,Pierre-Luc Dubois,L,613.0,415.0,1563.35,6,-3,#002654
2016,1,4,Edmonton,Jesse Puljujarvi,R,387.0,128.0,680.12,24,-20,#041E42
2016,1,5,Vancouver,Olli Juolevi,D,41.0,3.0,47.87,76,-71,#00205B
2016,1,6,Calgary,Matthew Tkachuk,L,660.0,656.0,2162.24,2,4,#D2001C
2016,1,7,Arizona,Clayton Keller,R,667.0,572.0,1976.88,4,3,#8C2633
2016,1,8,Buffalo,Alex Nylander,L,126.0,49.0,238.21,50,-42,#003087
2016,1,9,Montreal,Mikhail Sergachev,D,614.0,353.0,1422.37,8,1,#AF1E2D
2016,1,10,Colorado,Tyson Jost,C,547.0,160.0,913.4,17,-7,#6F263D
2016,1,11,Ottawa,Logan Brown,C,99.0,26.0,158.54,56,-45,#C8102E
2016,1,12,New Jersey,Michael McLeod,C,287.0,85.0,481.65,32,-20,#CE1126
2016,1,13,Carolina,Jake Bean,D,277.0,65.0,425.85,36,-23,#CC0000
2016,1,14,Boston,Charlie McAvoy,D,557.0,347.0,1351.63,11,3,#FFB81C
2016,1,15,Minnesota,Luke Kunin,C,480.0,146.0,814.34,20,-5,#154734
2016,1,16,Arizona,Jakob Chychrun,D,606.0,314.0,1325.06,12,4,#8C2633
2016,1,17,Nashville,Dante Fabbro,D,434.0,108.0,681.32,23,-6,#FFB81C
2016,1,18,Winnipeg,Logan Stanley,D,263.0,57.0,393.53,38,-20,#004C97
2016,1,19,NY Islanders,Kieffer Bellows,L,114.0,32.0,187.28,54,-35,#F47D30
2016,1,20,Detroit,Dennis Cholowski,D,171.0,41.0,264.89,45,-25,#CE1126
2016,1,21,Carolina,Julien Gauthier,R,181.0,41.0,274.89,44,-23,#CC0000
2016,1,22,Philadelphia,German Rubtsov,C,4.0,0.0,4.0,101,-79,#F74902
2016,1,23,Florida,Henrik Borgstrom,C,111.0,26.0,170.54,55,-32,#C9082A
2016,1,24,Anaheim,Max Jones,L,292.0,66.0,443.14,34,-10,#F47A38
2016,1,25,Dallas,Riley Tufte,L,28.0,4.0,37.16,83,-58,#006847
2016,1,26,St. Louis,Tage Thompson,C,514.0,395.0,1418.55,9,17,#002F87
2016,1,27,Tampa Bay,Brett Howden,C,473.0,156.0,830.24,19,8,#002868
2016,1,28,Washington,Lucas Johansen,D,9.0,2.0,13.58,89,-61,#CF0A2C
2016,1,29,Boston,Trent Frederic,C,401.0,114.0,662.06,25,4,#FFB81C
2016,1,30,Anaheim,Sam Steel,C,483.0,173.0,879.17,18,12,#F47A38
2016,2,31,Toronto,Egor Korshkov,L,1.0,1.0,3.29,104,-73,#003E7E
2016,2,32,Edmonton,Tyler Benson,L,38.0,3.0,44.87,80,-48,#041E42
2016,2,33,Buffalo,Rasmus Asplund,C,189.0,49.0,301.21,42,-9,#003087
2016,2,34,Columbus,Andrew Peeke,D,371.0,73.0,538.17,28,6,#002654
2016,2,35,St. Louis,Jordan Kyrou,R,471.0,366.0,1309.14,13,22,#002F87
2016,2,36,Philadelphia,Pascal Laberge,C,0.0,0.0,0.0,108,-72,#F74902
2016,2,37,Tampa Bay,Libor Hajek,D,110.0,12.0,137.48,59,-22,#002868
2016,2,38,Florida,Adam Mascherin,L,0.0,0.0,0.0,108,-70,#C9082A
2016,2,39,Chicago,Alex DeBrincat,R,680.0,575.0,1996.75,3,36,#CF0A2C
2016,2,40,Colorado,Cameron Morrison,L,0.0,0.0,0.0,108,-68,#6F263D
2016,2,41,New Jersey,Nathan Bastian,R,306.0,74.0,475.46,33,8,#CE1126
2016,2,42,Ottawa,Jonathan Dahlen,C,61.0,22.0,111.38,64,-22,#C8102E
2016,2,43,Carolina,Janne Kuokkanen,C,119.0,42.0,215.18,53,-10,#CC0000
2016,2,44,Tampa Bay,Boris Katchouk,L,179.0,36.0,261.44,46,-2,#002868
2016,2,45,Chicago,Chad Krys,D,0.0,0.0,0.0,108,-63,#CF0A2C
2016,2,46,Detroit,Givani Smith,R,168.0,22.0,218.38,52,-6,#CE1126
2016,2,47,Nashville,Samuel Girard,D,595.0,235.0,1133.15,16,31,#FFB81C
2016,2,49,Boston,Ryan Lindgren,D,465.0,111.0,719.19,22,27,#FFB81C
2016,2,50,Chicago,Artur Kayumov,L,0.0,0.0,0.0,108,-58,#CF0A2C
2016,2,51,Los Angeles,Kale Clague,D,94.0,21.0,142.09,58,-7,#111111
2016,2,52,Philadelphia,Wade Allison,R,75.0,22.0,125.38,61,-9,#F74902
2016,2,53,Detroit,Filip Hronek,D,516.0,276.0,1148.04,15,38,#CE1126
2016,2,56,Calgary,Dillon Dube,C,325.0,127.0,615.83,27,29,#D2001C
2016,2,57,Toronto,Carl Grundstrom,R,328.0,88.0,529.52,29,28,#003E7E
2016,2,58,Tampa Bay,Taylor Raddysh,R,364.0,117.0,631.93,26,32,#002868
2016,2,60,San Jose,Dylan Gambrell,C,233.0,40.0,324.6,41,19,#006D75
2016,2,61,Pittsburgh,Kasper Bjorkqvist,R,6.0,1.0,8.29,94,-33,#FCB514
2016,3,63,Edmonton,Markus Niemelainen,D,43.0,1.0,45.29,79,-16,#041E42
2016,3,64,Vancouver,William Lockwood,R,54.0,2.0,58.58,73,-9,#00205B
2016,3,65,Columbus,Vitaly Abramov,L,5.0,1.0,7.29,96,-31,#002654
2016,3,66,Calgary,Adam Fox,D,469.0,401.0,1387.29,10,56,#D2001C
2016,3,67,Carolina,Matt Filipe,L,0.0,0.0,0.0,108,-41,#CC0000
2016,3,68,Arizona,Cam Dineen,D,38.0,7.0,54.03,74,-6,#8C2633
2016,3,69,Buffalo,Cliff Pu,R,0.0,0.0,0.0,108,-39,#003087
2016,3,70,Montreal,Will Bitten,C,4.0,1.0,6.29,97,-27,#AF1E2D
2016,3,71,Colorado,Josh Anderson,D,0.0,0.0,0.0,108,-37,#6F263D
2016,3,72,Toronto,J.D. Greenway,D,0.0,0.0,0.0,108,-36,#003E7E
2016,3,73,New Jersey,Joey Anderson,R,169.0,40.0,260.6,47,26,#CE1126
2016,3,74,Carolina,Hudson Elynuik,C,0.0,0.0,0.0,108,-34,#CC0000
2016,3,76,Nashville,Rem Pitlick,C,132.0,54.0,255.66,48,28,#FFB81C
2016,3,77,Pittsburgh,Connor Hall,D,0.0,0.0,0.0,108,-31,#FCB514
2016,3,78,Nashville,Frederic Allard,D,4.0,0.0,4.0,101,-23,#FFB81C
2016,3,79,Winnipeg,Luke Green,D,0.0,0.0,0.0,108,-29,#004C97
2016,3,80,New Jersey,Brandon Gignac,C,8.0,1.0,10.29,90,-10,#CE1126
2016,3,81,NY Rangers,Sean Day,D,2.0,0.0,2.0,106,-25,#0038A8
2016,3,82,Philadelphia,Carsen Twarynski,L,22.0,1.0,24.29,87,-5,#F74902
2016,3,84,Edmonton,Matthew Cairns,D,0.0,0.0,0.0,108,-24,#041E42
2016,3,85,Anaheim,Josh Mahura,D,276.0,57.0,406.53,37,48,#F47A38
2016,3,86,Buffalo,Casey Fitzgerald,D,63.0,9.0,83.61,67,19,#003087
2016,3,87,Washington,Garrett Pilon,C,3.0,1.0,5.29,100,-13,#CF0A2C
2016,3,89,Florida,Linus Nassen,D,0.0,0.0,0.0,108,-19,#C9082A
2016,3,90,Dallas,Fredrik Karlstrom,C,8.0,1.0,10.29,90,0,#006847
2016,3,91,Edmonton,Filip Berglund,D,0.0,0.0,0.0,108,-17,#041E42
2016,4,92,Toronto,Adam Brooks,C,43.0,11.0,68.19,71,21,#003E7E
2016,4,93,Anaheim,Jack Kopacka,L,0.0,0.0,0.0,108,-15,#F47A38
2016,4,94,Florida,Jonathan Ang,C,0.0,0.0,0.0,108,-14,#C9082A
2016,4,95,NY Islanders,Anatoly Golyshev,L,0.0,0.0,0.0,108,-13,#F47D30
2016,4,96,Calgary,Linus Lindstrom,C,0.0,0.0,0.0,108,-12,#D2001C
2016,4,97,Winnipeg,Jacob Cederholm,D,0.0,0.0,0.0,108,-11,#004C97
2016,4,98,NY Rangers,Tarmo Reunanen,D,4.0,1.0,6.29,97,1,#0038A8
2016,4,99,Buffalo,Brett Murray,L,26.0,6.0,39.74,82,17,#003087
2016,4,100,Montreal,Victor Mete,D,248.0,45.0,351.05,39,61,#AF1E2D
2016,4,101,Toronto,Keaton Middleton,D,47.0,3.0,53.87,75,26,#003E7E
2016,4,102,New Jersey,Mikhail Maltsev,L,56.0,9.0,76.61,70,32,#CE1126
2016,4,103,Ottawa,Todd Burgess,R,0.0,0.0,0.0,108,-5,#C8102E
2016,4,104,Carolina,Max Zimmer,L,0.0,0.0,0.0,108,-4,#CC0000
2016,4,106,Minnesota,Brandon Duhaime,R,360.0,68.0,515.72,30,76,#154734
2016,4,107,Detroit,Alfons Malmstrom,D,0.0,0.0,0.0,108,-1,#CE1126
2016,4,108,Nashville,Hardy Haman Aktell,D,6.0,1.0,8.29,94,14,#FFB81C
2016,4,109,Philadelphia,Connor Bunnaman,C,54.0,3.0,60.87,72,37,#F74902
2016,4,110,Chicago,Lucas Carlsson,D,73.0,15.0,107.35,65,45,#CF0A2C
2016,4,111,San Jose,Noah Gregor,L,317.0,73.0,484.17,31,80,#006D75
2016,4,112,Los Angeles,Jacob Moverare,D,109.0,11.0,134.19,60,52,#111111
2016,4,113,Chicago,Nathan Noel,C,0.0,0.0,0.0,108,5,#CF0A2C
2016,4,114,Florida,Riley Stillman,D,167.0,26.0,226.54,51,63,#C9082A
2016,4,115,Anaheim,Alex Dostie,C,0.0,0.0,0.0,108,7,#F47A38
2016,4,116,Dallas,Rhett Gardner,C,41.0,2.0,45.58,77,39,#006847
2016,4,117,Washington,Damien Riat,R,0.0,0.0,0.0,108,9,#CF0A2C
2016,4,118,Tampa Bay,Ross Colton,C,391.0,175.0,791.75,21,97,#002868
2016,4,119,St. Louis,Tanner Kaspick,C,0.0,0.0,0.0,108,11,#002F87
2016,4,120,NY Islanders,Otto Koivula,L,28.0,4.0,37.16,83,37,#F47D30
2016,4,121,Pittsburgh,Ryan Jones,D,0.0,0.0,0.0,108,13,#FCB514
2016,5,122,Toronto,Vladimir Bobylev,L,0.0,0.0,0.0,108,14,#003E7E
2016,5,124,Montreal,Casey Staum,D,0.0,0.0,0.0,108,16,#AF1E2D
2016,5,125,St. Louis,Nolan Stevens,C,0.0,0.0,0.0,108,17,#002F87
2016,5,126,Calgary,Mitchell Mattson,C,0.0,0.0,0.0,108,18,#D2001C
2016,5,127,Winnipeg,Jordan Stallard,C,0.0,0.0,0.0,108,19,#004C97
2016,5,129,Buffalo,Philip Nyberg,D,0.0,0.0,0.0,108,21,#003087
2016,5,130,Buffalo,Vojtech Budik,D,0.0,0.0,0.0,108,22,#003087
2016,5,132,New Jersey,Yegor Rykov,D,0.0,0.0,0.0,108,24,#CE1126
2016,5,133,Ottawa,Max Lajoie,D,77.0,16.0,113.64,63,70,#C8102E
2016,5,135,Boston,Joona Koppanen,L,30.0,3.0,36.87,85,50,#FFB81C
2016,5,136,Boston,Cameron Clarke,D,0.0,0.0,0.0,108,28,#FFB81C
2016,5,137,Detroit,Jordan Sambrook,D,0.0,0.0,0.0,108,29,#CE1126
2016,5,138,Nashville,Patrick Harper,L,0.0,0.0,0.0,108,30,#FFB81C
2016,5,139,Philadelphia,Linus Hogberg,D,5.0,2.0,9.58,93,46,#F74902
2016,5,140,Vancouver,Cole Candella,D,0.0,0.0,0.0,108,32,#00205B
2016,5,141,NY Rangers,Tim Gettinger,L,16.0,1.0,18.29,88,53,#0038A8
2016,5,142,Los Angeles,Michael Eyssimont,C,263.0,74.0,432.46,35,107,#111111
2016,5,143,Chicago,Mathias From,L,0.0,0.0,0.0,108,35,#CF0A2C
2016,5,144,St. Louis,Conner Bleackley,C,0.0,0.0,0.0,108,36,#002F87
2016,5,145,Washington,Beck Malenstyn,L,246.0,45.0,349.05,40,105,#CF0A2C
2016,5,146,Dallas,Nicholas Caamano,R,36.0,3.0,42.87,81,65,#006847
2016,5,147,Washington,Axel Jonsson-Fjallby,L,99.0,23.0,151.67,57,90,#CF0A2C
2016,5,148,Tampa Bay,Christopher Paquette,C,0.0,0.0,0.0,108,40,#002868
2016,5,149,Edmonton,Graham McPhee,L,0.0,0.0,0.0,108,41,#041E42
2016,5,150,San Jose,Manuel Wiederer,R,0.0,0.0,0.0,108,42,#006D75
2016,5,151,Pittsburgh,Niclas Almari,D,0.0,0.0,0.0,108,43,#FCB514
2016,6,152,Toronto,Jack Walker,L,0.0,0.0,0.0,108,44,#003E7E
2016,6,153,Edmonton,Aapeli Rasanen,C,0.0,0.0,0.0,108,45,#041E42
2016,6,154,Vancouver,Jakob Stukel,L,0.0,0.0,0.0,108,46,#00205B
2016,6,156,Calgary,Eetu Tuulola,R,0.0,0.0,0.0,108,48,#D2001C
2016,6,158,Arizona,Patrick Kudla,D,0.0,0.0,0.0,108,50,#8C2633
2016,6,159,Buffalo,Brandon Hagel,L,434.0,356.0,1249.24,14,145,#003087
2016,6,160,Montreal,Michael Pezzetta,L,201.0,38.0,288.02,43,117,#AF1E2D
2016,6,161,Colorado,Nathan Clurman,D,1.0,0.0,1.0,107,54,#6F263D
2016,6,162,New Jersey,Jesper Bratt,L,617.0,497.0,1755.13,5,157,#CE1126
2016,6,163,Ottawa,Markus Nurmi,R,0.0,0.0,0.0,108,55,#C8102E
2016,6,164,Carolina,Noah Carroll,D,0.0,0.0,0.0,108,56,#CC0000
2016,6,165,Boston,Oskar Steen,C,60.0,8.0,78.32,69,96,#FFB81C
2016,6,166,Calgary,Matthew Phillips,R,34.0,5.0,45.45,78,88,#D2001C
2016,6,169,Philadelphia,Tanner Laczynski,C,56.0,10.0,78.9,68,101,#F74902
2016,6,170,NY Islanders,Collin Adams,L,0.0,0.0,0.0,108,62,#F47D30
2016,6,171,NY Rangers,Gabriel Fontaine,C,0.0,0.0,0.0,108,63,#0038A8
2016,6,172,Philadelphia,Anthony Salinitri,L,0.0,0.0,0.0,108,64,#F74902
2016,6,173,Chicago,Blake Hillman,D,4.0,1.0,6.29,97,76,#CF0A2C
2016,6,175,Florida,Maxim Mamin,C,73.0,18.0,114.22,62,113,#C9082A
2016,6,176,Dallas,Jakob Stenqvist,D,0.0,0.0,0.0,108,68,#006847
2016,6,177,Washington,Chase Priskie,D,4.0,0.0,4.0,101,76,#CF0A2C
2016,6,178,Tampa Bay,Oleg Sosunov,D,0.0,0.0,0.0,108,70,#002868
2016,6,179,Toronto,Nicolas Mattinen,D,0.0,0.0,0.0,108,71,#003E7E
2016,6,180,San Jose,Mark Shoemaker,D,0.0,0.0,0.0,108,72,#006D75
2016,6,181,Pittsburgh,Joe Masonius,D,0.0,0.0,0.0,108,73,#FCB514
2016,7,182,Toronto,Nikolai Chebykin,L,0.0,0.0,0.0,108,74,#003E7E
2016,7,183,Edmonton,Vincent Desharnais,D,201.0,23.0,253.67,49,134,#041E42
2016,7,184,Vancouver,Rodrigo Abols,C,64.0,15.0,98.35,66,118,#00205B
2016,7,185,Columbus,Calvin Thurkauf,C,3.0,0.0,3.0,105,80,#002654
2016,7,186,Calgary,Stepan Falkovsky,D,0.0,0.0,0.0,108,78,#D2001C
2016,7,187,Montreal,Arvid Henrikson,D,0.0,0.0,0.0,108,79,#AF1E2D
2016,7,188,Arizona,Dean Stewart,D,0.0,0.0,0.0,108,80,#8C2633
2016,7,189,Buffalo,Austin Osmanski,D,0.0,0.0,0.0,108,81,#003087
2016,7,190,Buffalo,Vasili Glotov,C,0.0,0.0,0.0,108,82,#003087
2016,7,191,Colorado,Travis Barron,L,0.0,0.0,0.0,108,83,#6F263D
2016,7,192,New Jersey,Jeremy Davies,D,23.0,3.0,29.87,86,106,#CE1126
2016,7,193,NY Islanders,Nick Pastujov,L,0.0,0.0,0.0,108,85,#F47D30
2016,7,194,Vancouver,Brett McKenzie,L,0.0,0.0,0.0,108,86,#00205B
2016,7,195,Florida,Benjamin Finkelstein,D,0.0,0.0,0.0,108,87,#C9082A
2016,7,196,Minnesota,Dmitry Sokolov,R,0.0,0.0,0.0,108,88,#154734
2016,7,197,Detroit,Mattias Elfstrom,L,0.0,0.0,0.0,108,89,#CE1126
2016,7,198,Nashville,Adam Smith,D,0.0,0.0,0.0,108,90,#FFB81C
2016,7,199,Philadelphia,David Bernhardt,D,0.0,0.0,0.0,108,91,#F74902
2016,7,200,NY Islanders,David Quenneville,D,0.0,0.0,0.0,108,92,#F47D30
2016,7,201,NY Rangers,Ty Ronning,R,0.0,0.0,0.0,108,93,#0038A8
2016,7,202,Los Angeles,Jacob Friend,D,0.0,0.0,0.0,108,94,#111111
2016,7,203,Chicago,Jake Ryczek,D,0.0,0.0,0.0,108,95,#CF0A2C
2016,7,204,Minnesota,Braydyn Chizen,D,0.0,0.0,0.0,108,96,#154734
2016,7,205,Anaheim,Tyler Soy,C,0.0,0.0,0.0,108,97,#F47A38
2016,7,206,Tampa Bay,Otto Somppi,C,0.0,0.0,0.0,108,98,#002868
2016,7,207,Washington,Dmitriy Zaitsev,D,0.0,0.0,0.0,108,99,#CF0A2C
2016,7,208,Tampa Bay,Ryan Lohin,C,0.0,0.0,0.0,108,100,#002868
2016,7,209,St. Louis,Nikolaj Krag-Christensen,C,0.0,0.0,0.0,108,101,#002F87
2016,7,210,San Jose,Joachim Blichfeld,L,8.0,1.0,10.29,90,120,#006D75
2016,7,211,St. Louis,Filip Helt,L,0.0,0.0,0.0,108,103,#002F87
2017,1,1,New Jersey,Nico Hischier,C,592.0,468.0,1663.72,1,0,#CE1126
2017,1,2,Philadelphia,Nolan Patrick,C,222.0,77.0,398.33,41,-39,#F74902
