draft_year,round,pick_number,drafted_by,player_name,position,games_played,points,performance_score
2010,6,157,New York Rangers,Jesper Fast,R,703.0,248.0,643.6
2010,6,158,Los Angeles Kings,Maxim Kitsyn,L,0.0,0.0,0.0
2010,6,160,Winnipeg Jets,Tanner Lane,F,0.0,0.0,0.0
2010,6,161,Anaheim Ducks,Andreas Dahlstrom,C,0.0,0.0,0.0
2010,6,162,Edmonton Oilers,Brandon Davidson,D,180.0,23.0,232.67
2010,6,163,San Jose Sharks,Konrad Abeltshauser,D,0.0,0.0,0.0
2010,6,164,St. Louis Blues,Stephen MacAulay,C,0.0,0.0,0.0
2010,6,166,Edmonton Oilers,Drew Czerwonka,L,0.0,0.0,0.0
2010,6,167,Carolina Hurricanes,Tyler Stahl,D,0.0,0.0,0.0
2010,6,168,Nashville Predators,Anthony Bitetto,D,197.0,31.0,267.99
2010,6,169,Winnipeg Jets,Sebastian-Lance Owuya,D,0.0,0.0,0.0
2010,6,170,Pittsburgh Penguins,Reid McNeill,D,0.0,0.0,0.0
2010,6,171,Detroit Red Wings,Brooks Macek,R,0.0,0.0,0.0
2010,6,172,Vancouver Canucks,Alex Friesen,C,1.0,0.0,1.0
2010,6,173,Buffalo Sabres,Cedrick Henley,L,0.0,0.0,0.0
2010,6,176,Washington Capitals,Samuel Carrier,D,0.0,0.0,0.0
2010,6,177,Anaheim Ducks,Kevin Lind,D,0.0,0.0,0.0
2010,6,178,Ottawa Senators,Mark Stone,R,761.0,701.0,1106.96
2010,6,179,Philadelphia Flyers,Nick Luukko,D,0.0,0.0,0.0
2010,6,180,Chicago Blackhawks,Nick Mattson,D,0.0,0.0,0.0
2010,7,181,Edmonton Oilers,Kristians Pelss,L,0.0,0.0,0.0
2010,7,182,Toronto Maple Leafs,Josh Nicholls,R,0.0,0.0,0.0
2010,7,183,Florida Panthers,R.J. Boyd,D,0.0,0.0,0.0
2010,7,186,Tampa Bay Lightning,Teigan Zahn,D,0.0,0.0,0.0
2010,7,188,San Jose Sharks,Lee Moffie,D,0.0,0.0,0.0
2010,7,189,Minnesota Wild,Dylen McKinlay,R,0.0,0.0,0.0
2010,7,190,New York Rangers,Randy McNaught,R,0.0,0.0,0.0
2010,7,192,Anaheim Ducks,Brett Perlini,R,0.0,0.0,0.0
2010,7,193,Calgary Flames,Patrick Holland,R,5.0,0.0,5.0
2010,7,194,Nashville Predators,David Elsner,R,0.0,0.0,0.0
2010,7,195,Boston Bruins,Maxim Chudinov,D,0.0,0.0,0.0
2010,7,196,Ottawa Senators,Bryce Aneloski,D,0.0,0.0,0.0
2010,7,197,Colorado Avalanche,Luke Moffatt,F,0.0,0.0,0.0
2010,7,198,Nashville Predators,Joonas Rask,R,2.0,1.0,4.29
2010,7,199,Winnipeg Jets,Peter Stoykewych,D,0.0,0.0,0.0
2010,7,200,San Jose Sharks,Chris Crane,F,0.0,0.0,0.0
2010,7,201,Detroit Red Wings,Ben Marshall,D,0.0,0.0,0.0
2010,7,202,Edmonton Oilers,Kellen Jones,R,0.0,0.0,0.0
2010,7,203,Buffalo Sabres,Christian Isackson,F,0.0,0.0,0.0
2010,7,204,New Jersey Devils,Mauro Jorg,R,0.0,0.0,0.0
2010,7,205,Vancouver Canucks,Sawyer Hannay,D,0.0,0.0,0.0
2010,7,206,Philadelphia Flyers,Ricard Blidstrand,D,0.0,0.0,0.0
2010,7,207,Montreal Canadiens,John Westin,L,0.0,0.0,0.0
2010,7,208,Buffalo Sabres,Riley Boychuk,L,0.0,0.0,0.0
2010,7,209,Philadelphia Flyers,Brendan Ranford,L,1.0,0.0,1.0
2010,7,210,Boston Bruins,Zach Trotman,D,91.0,13.0,120.77
2011,1,1,Edmonton Oilers,Ryan Nugent-Hopkins,C,1026.0,801.0,992.46
2011,1,2,Colorado Avalanche,Gabriel Landeskog,L,792.0,604.0,977.72
2011,1,3,Florida Panthers,Jonathan Huberdeau,L,962.0,807.0,1039.89
2011,1,4,New Jersey Devils,Adam Larsson,D,1005.0,263.0,569.34
2011,1,5,New York Islanders,Ryan Strome,C,912.0,500.0,802.95
2011,1,6,Ottawa Senators,Mika Zibanejad,C,1006.0,812.0,1014.03
2011,1,7,Winnipeg Jets,Mark Scheifele,C,955.0,898.0,1122.58
2011,1,8,Philadelphia Flyers,Sean Couturier,C,947.0,575.0,851.0
2011,1,9,Boston Bruins,Dougie Hamilton,D,906.0,536.0,838.31
2011,1,10,Minnesota Wild,Jonas Brodin,D,910.0,277.0,604.16
2011,1,11,Colorado Avalanche,Duncan Siemens,D,20.0,2.0,24.58
2011,1,12,Carolina Hurricanes,Ryan Murphy,D,175.0,43.0,273.47
2011,1,13,Calgary Flames,Sven Baertschi,L,292.0,138.0,608.02
2011,1,14,Dallas Stars,Jamie Oleksiak,D,753.0,159.0,528.14
2011,1,15,New York Rangers,J.T. Miller,C,934.0,757.0,1016.75
2011,1,16,Buffalo Sabres,Joel Armia,R,647.0,230.0,645.81
2011,1,17,Montreal Canadiens,Nathan Beaulieu,D,471.0,98.0,525.63
2011,1,18,Chicago Blackhawks,Mark McNeill,C,2.0,0.0,2.0
2011,1,19,Edmonton Oilers,Oscar Klefbom,D,378.0,156.0,692.45
2011,1,20,Arizona Coyotes,Connor Murphy,D,820.0,176.0,530.98
2011,1,21,Ottawa Senators,Stefan Noesen,R,482.0,175.0,651.99
2011,1,22,Toronto Maple Leafs,Tyler Biggs,R,0.0,0.0,0.0
2011,1,23,Pittsburgh Penguins,Joe Morrow,D,162.0,32.0,235.28
2011,1,24,Ottawa Senators,Matt Puempel,L,87.0,16.0,123.64
2011,1,25,Toronto Maple Leafs,Stuart Percy,D,12.0,3.0,18.87
2011,1,26,Chicago Blackhawks,Phillip Danault,C,781.0,410.0,783.97
2011,1,27,Tampa Bay Lightning,Vladislav Namestnikov,C,843.0,349.0,693.51
2011,1,28,Minnesota Wild,Zack Phillips,C,0.0,0.0,0.0
2011,1,29,Vancouver Canucks,Nicklas Jensen,R,31.0,6.0,44.74
2011,1,30,Anaheim Ducks,Rickard Rakell,R,858.0,565.0,892.84
2011,2,31,Edmonton Oilers,David Musil,D,4.0,2.0,8.58
2011,2,32,St. Louis Blues,Ty Rattie,R,99.0,30.0,167.7
2011,2,33,Florida Panthers,Rocco Grimaldi,R,203.0,67.0,356.43
2011,2,34,New York Islanders,Scott Mayfield,D,611.0,139.0,541.46
2011,2,35,Detroit Red Wings,Tomas Jurco,L,221.0,53.0,342.37
2011,2,36,Chicago Blackhawks,Adam Clendening,D,90.0,24.0,144.96
2011,2,37,Columbus Blue Jackets,Boone Jenner,C,803.0,418.0,780.37
2011,2,40,Boston Bruins,Alexander Khokhlachev,C,9.0,0.0,9.0
2011,2,41,St. Louis Blues,Dmitrij Jaskin,R,315.0,70.0,475.3
2011,2,42,Carolina Hurricanes,Victor Rask,C,506.0,223.0,715.29
2011,2,43,Chicago Blackhawks,Brandon Saad,L,981.0,537.0,802.26
2011,2,44,Dallas Stars,Brett Ritchie,R,391.0,85.0,533.23
2011,2,45,Calgary Flames,Markus Granlund,C,335.0,101.0,566.29
2011,2,46,St. Louis Blues,Joel Edmundson,D,679.0,151.0,537.3
2011,2,47,San Jose Sharks,Matthew Nieto,L,705.0,206.0,594.21
2011,2,48,Detroit Red Wings,Xavier Ouellet,D,178.0,28.0,242.12
2011,2,50,New York Islanders,Johan Sundstrom,C,11.0,1.0,13.29
2011,2,51,Arizona Coyotes,Alexander Ruuttu,R,0.0,0.0,0.0
2011,2,52,Nashville Predators,Miikka Salomaki,R,167.0,27.0,228.83
2011,2,53,Anaheim Ducks,William Karlsson,C,752.0,453.0,847.1
2011,2,54,Pittsburgh Penguins,Scott Harrington,D,255.0,49.0,367.21
2011,2,55,Detroit Red Wings,Ryan Sproul,D,44.0,12.0,71.48
2011,2,56,Arizona Coyotes,Lucas Lessio,L,41.0,7.0,57.03
2011,2,57,Calgary Flames,Tyler Wotherspoon,D,30.0,5.0,41.45
2011,2,58,Tampa Bay Lightning,Nikita Kucherov,R,873.0,1119.0,1400.96
2011,2,59,Florida Panthers,Rasmus Bengtsson,D,0.0,0.0,0.0
2011,2,60,Minnesota Wild,Mario Lucia,F,0.0,0.0,0.0
2011,2,61,Ottawa Senators,Shane Prince,L,128.0,38.0,215.02
2011,3,63,New York Islanders,Andrey Pedan,D,13.0,0.0,13.0
2011,3,64,Florida Panthers,Vincent Trocheck,C,863.0,628.0,949.25
2011,3,65,Anaheim Ducks,Joseph Cramarossa,C,68.0,13.0,97.77
2011,3,66,Columbus Blue Jackets,T.J. Tynan,C,31.0,2.0,35.58
2011,3,67,Winnipeg Jets,Adam Lowry,C,839.0,293.0,640.7
2011,3,68,Philadelphia Flyers,Nick Cousins,C,717.0,217.0,602.73
2011,3,70,Chicago Blackhawks,Michael Paliotta,D,2.0,1.0,4.29
2011,3,72,New York Rangers,Steven Fogarty,C,31.0,3.0,37.87
2011,3,73,Carolina Hurricanes,Keegan Lowe,D,4.0,0.0,4.0
2011,3,74,Edmonton Oilers,Travis Ewanyk,C,0.0,0.0,0.0
2011,3,75,New Jersey Devils,Blake Coleman,L,688.0,323.0,738.74
2011,3,76,Florida Panthers,Logan Shaw,R,232.0,39.0,321.31
2011,3,77,Buffalo Sabres,Daniel Catenacci,C,12.0,0.0,12.0
2011,3,78,Winnipeg Jets,Brennan Serville,D,0.0,0.0,0.0
2011,3,79,Chicago Blackhawks,Klas Dahlbeck,D,170.0,23.0,222.67
2011,3,80,Los Angeles Kings,Andy Andreoff,C,188.0,27.0,249.83
2011,3,81,Boston Bruins,Anthony Camara,L,0.0,0.0,0.0
2011,3,82,Los Angeles Kings,Nick Shore,C,299.0,59.0,434.11
2011,3,83,Anaheim Ducks,Andy Welinski,D,46.0,6.0,59.74
2011,3,84,Arizona Coyotes,Harrison Ruopp,D,0.0,0.0,0.0
2011,3,85,Detroit Red Wings,Alan Quine,C,106.0,28.0,170.12
2011,3,86,Toronto Maple Leafs,Joshua Leivo,L,265.0,93.0,477.97
2011,3,87,Florida Panthers,Jonathan Racine,D,1.0,0.0,1.0
2011,3,89,San Jose Sharks,Justin Sefton,D,0.0,0.0,0.0
2011,3,90,Vancouver Canucks,Alexandre Grenier,R,9.0,0.0,9.0
2011,3,91,Florida Panthers,Kyle Rau,C,61.0,7.0,77.03
2011,4,92,Edmonton Oilers,Dillon Simpson,D,3.0,0.0,3.0
2011,4,93,Colorado Avalanche,Joachim Nermark,C,0.0,0.0,0.0
2011,4,94,Nashville Predators,Josh Shalla,L,0.0,0.0,0.0
2011,4,95,New York Islanders,Robbie Russo,D,19.0,0.0,19.0
2011,4,96,Ottawa Senators,Jean-Gabriel Pageau,C,867.0,400.0,732.12
2011,4,97,Montreal Canadiens,Josiah Didier,D,0.0,0.0,0.0
2011,4,98,Columbus Blue Jackets,Mike Reilly,D,456.0,133.0,593.78
2011,4,99,New Jersey Devils,Reid Boucher,L,133.0,42.0,229.18
2011,4,100,Toronto Maple Leafs,Tom Nilsson,D,0.0,0.0,0.0
2011,4,101,Vancouver Canucks,Joseph LaBate,C,20.0,1.0,22.29
2011,4,102,St. Louis Blues,Yannick Veilleux,L,0.0,0.0,0.0
2011,4,103,Carolina Hurricanes,Gregory Hofmann,C,24.0,7.0,40.03
2011,4,104,Calgary Flames,Johnny Gaudreau,L,763.0,743.0,1149.87
2011,4,105,Dallas Stars,Emil Molin,L,0.0,0.0,0.0
2011,4,106,New York Rangers,Michael St. Croix,C,0.0,0.0,0.0
2011,4,107,Buffalo Sabres,Colin Jacobs,C,0.0,0.0,0.0
2011,4,108,Montreal Canadiens,Olivier Archambault,L,0.0,0.0,0.0
2011,4,109,Chicago Blackhawks,Maxim Shalunov,R,0.0,0.0,0.0
2011,4,110,Los Angeles Kings,Michael Mersch,L,17.0,3.0,23.87
2011,4,111,Arizona Coyotes,Kale Kessy,L,0.0,0.0,0.0
2011,4,112,Nashville Predators,Garrett Noonan,D,0.0,0.0,0.0
2011,4,113,Montreal Canadiens,Magnus Nygren,D,0.0,0.0,0.0
2011,4,114,Edmonton Oilers,Tobias Rieder,C,478.0,145.0,603.3
2011,4,115,Detroit Red Wings,Marek Tvrdon,L,0.0,0.0,0.0
2011,4,116,Philadelphia Flyers,Colin Suellentrop,D,0.0,0.0,0.0
2011,4,118,Philadelphia Flyers,Marcel Noebels,C,0.0,0.0,0.0
2011,4,119,Winnipeg Jets,Zach Yuen,D,0.0,0.0,0.0
2011,4,120,Vancouver Canucks,Ludwig Blomstrand,L,0.0,0.0,0.0
2011,4,121,Boston Bruins,Brian Ferlin,R,7.0,1.0,9.29
2011,5,122,Edmonton Oilers,Martin Gernat,D,0.0,0.0,0.0
2011,5,123,Colorado Avalanche,Garrett Meurs,R,0.0,0.0,0.0
2011,5,124,Florida Panthers,Yaroslav Kosov,L,0.0,0.0,0.0
2011,5,125,New York Islanders,John Persson,L,10.0,1.0,12.29
2011,5,126,Ottawa Senators,Fredrik Claesson,D,170.0,28.0,234.12
2011,5,127,New York Islanders,Brenden Kichton,D,0.0,0.0,0.0
2011,5,128,Columbus Blue Jackets,Seth Ambroz,F,0.0,0.0,0.0
2011,5,129,New Jersey Devils,Blake Pietila,L,38.0,4.0,47.16
2011,5,130,Toronto Maple Leafs,Tony Cameranesi,C,0.0,0.0,0.0
2011,5,131,Minnesota Wild,Nick Seeler,D,447.0,70.0,483.67
2011,5,133,San Jose Sharks,Sean Kuraly,C,639.0,170.0,572.89
2011,5,134,New York Rangers,Shane McColgan,C,0.0,0.0,0.0
2011,5,135,Dallas Stars,Troy Vance,D,0.0,0.0,0.0
2011,5,136,New York Rangers,Samuel Noreau,D,0.0,0.0,0.0
2011,5,137,Buffalo Sabres,Alex Lepkowski,D,0.0,0.0,0.0
2011,5,138,Montreal Canadiens,Darren Dietz,D,13.0,5.0,24.45
2011,5,139,Chicago Blackhawks,Andrew Shaw,R,544.0,247.0,726.15
2011,5,140,Los Angeles Kings,Joel Lowry,L,0.0,0.0,0.0
2011,5,141,Arizona Coyotes,Darian Dziurzynski,L,0.0,0.0,0.0
2011,5,142,Nashville Predators,Simon Karlsson,D,0.0,0.0,0.0
2011,5,143,Anaheim Ducks,Max Friberg,L,6.0,0.0,6.0
2011,5,144,Pittsburgh Penguins,Dominik Uher,C,2.0,0.0,2.0
2011,5,145,Detroit Red Wings,Philippe Hudon,R,0.0,0.0,0.0
2011,5,146,Detroit Red Wings,Mattias Backman,D,0.0,0.0,0.0
2011,5,147,Washington Capitals,Patrick Koudys,D,0.0,0.0,0.0
2011,5,148,Tampa Bay Lightning,Nikita Nesterov,D,170.0,37.0,254.73
2011,5,149,Winnipeg Jets,Austen Brassard,R,0.0,0.0,0.0
2011,5,150,Vancouver Canucks,Frankie Corrado,D,76.0,8.0,94.32
2011,5,151,Boston Bruins,Rob O'Gara,D,33.0,3.0,39.87
2011,6,152,Toronto Maple Leafs,David Broll,L,5.0,1.0,7.29
2011,6,153,Colorado Avalanche,Gabriel Beaupre,D,0.0,0.0,0.0
2011,6,154,Florida Panthers,Eddie Wittchow,D,0.0,0.0,0.0
2011,6,155,Arizona Coyotes,Andrew Fritsch,R,0.0,0.0,0.0
2011,6,156,Ottawa Senators,Darren Kramer,L,0.0,0.0,0.0
2011,6,158,Columbus Blue Jackets,Lukas Sedlak,C,192.0,35.0,272.15
2011,6,159,New Jersey Devils,Reece Scarlett,D,0.0,0.0,0.0
2011,6,160,Anaheim Ducks,Josh Manson,D,701.0,201.0,589.76
2011,6,162,St. Louis Blues,Ryan Tesink,L,0.0,0.0,0.0
2011,6,165,Dallas Stars,Matej Stransky,R,0.0,0.0,0.0
2011,6,166,San Jose Sharks,Daniil Sobchenko,F,0.0,0.0,0.0
2011,6,168,Montreal Canadiens,Daniel Pribyl,C,0.0,0.0,0.0
2011,6,169,Chicago Blackhawks,Sam Jardine,D,0.0,0.0,0.0
2011,6,170,Nashville Predators,Chase Balisy,C,8.0,0.0,8.0
2011,6,171,Ottawa Senators,Max McCormick,L,94.0,13.0,123.77
2011,6,172,New York Rangers,Peter Ceresnak,D,0.0,0.0,0.0
2011,6,173,Toronto Maple Leafs,Dennis Robertson,D,0.0,0.0,0.0
2011,6,174,Pittsburgh Penguins,Josh Archibald,R,305.0,83.0,495.07
2011,6,175,Detroit Red Wings,Richard Nedomlel,D,0.0,0.0,0.0
2011,6,176,Philadelphia Flyers,Petr Placek,R,0.0,0.0,0.0
2011,6,177,Washington Capitals,Travis Boyd,C,299.0,118.0,569.22
2011,6,179,San Jose Sharks,Dylan DeMelo,D,712.0,182.0,564.39
2011,6,180,Vancouver Canucks,Pathrik Westerholm,C,0.0,0.0,0.0
2011,7,183,Colorado Avalanche,Dillon Donnelly,D,0.0,0.0,0.0
2011,7,184,Florida Panthers,Iiro Pakarinen,R,134.0,23.0,186.67
2011,7,185,New York Islanders,Mitchell Theoret,L,0.0,0.0,0.0
2011,7,186,Ottawa Senators,Jordan Fransoo,D,0.0,0.0,0.0
2011,7,187,Winnipeg Jets,Aaron Harstad,D,0.0,0.0,0.0
2011,7,189,New Jersey Devils,Patrick Daly,D,0.0,0.0,0.0
2011,7,191,Minnesota Wild,Tyler Graovac,C,84.0,15.0,118.35
2011,7,192,St. Louis Blues,Teemu Eronen,D,0.0,0.0,0.0
2011,7,193,Carolina Hurricanes,Brody Sutter,R,12.0,0.0,12.0
2011,7,194,San Jose Sharks,Colin Blackwell,C,364.0,104.0,588.93
2011,7,195,Dallas Stars,Jyrki Jokipakka,D,150.0,28.0,214.12
2011,7,196,Arizona Coyotes,Zac Larraza,F,0.0,0.0,0.0
2011,7,197,Buffalo Sabres,Brad Navin,F,0.0,0.0,0.0
2011,7,198,Montreal Canadiens,Colin Sullivan,D,0.0,0.0,0.0
2011,7,199,Chicago Blackhawks,Alex Broadhurst,C,2.0,0.0,2.0
2011,7,200,Los Angeles Kings,Michael Schumacher,L,0.0,0.0,0.0
2011,7,201,Tampa Bay Lightning,Matthew Peca,C,83.0,21.0,131.09
2011,7,202,Nashville Predators,Brent Andrews,C,0.0,0.0,0.0
2011,7,203,Toronto Maple Leafs,Max Everson,D,0.0,0.0,0.0
2011,7,204,Ottawa Senators,Ryan Dzingel,C,404.0,188.0,735.37
2011,7,205,Detroit Red Wings,Alexey Marchenko,D,121.0,21.0,169.09
2011,7,206,Philadelphia Flyers,Derek Mathers,R,0.0,0.0,0.0
2011,7,207,Washington Capitals,Garrett Haar,D,0.0,0.0,0.0
2011,7,208,Tampa Bay Lightning,Ondrej Palat,L,902.0,519.0,825.08
2011,7,209,Pittsburgh Penguins,Scott Wilson,C,193.0,51.0,309.79
2011,7,210,Vancouver Canucks,Henrik Tommernes,D,0.0,0.0,0.0
2012,1,1,Edmonton Oilers,Nail Yakupov,R,350.0,136.0,661.44
2012,1,2,Columbus Blue Jackets,Ryan Murray,D,445.0,131.0,595.99
2012,1,3,Montreal Canadiens,Alex Galchenyuk,C,654.0,354.0,797.28
2012,1,4,New York Islanders,Griffin Reinhart,D,37.0,2.0,41.58
2012,1,5,Toronto Maple Leafs,Morgan Rielly,D,946.0,548.0,828.25
2012,1,6,Anaheim Ducks,Hampus Lindholm,D,825.0,337.0,689.01
2012,1,7,Minnesota Wild,Matt Dumba,D,748.0,261.0,640.46
2012,1,8,Pittsburgh Penguins,Derrick Pouliot,D,226.0,54.0,349.66
2012,1,9,Winnipeg Jets,Jacob Trouba,D,901.0,357.0,679.02
2012,1,10,Tampa Bay Lightning,Slater Koekkoek,D,186.0,34.0,263.86
2012,1,11,Washington Capitals,Filip Forsberg,L,856.0,752.0,1072.19
2012,1,12,Buffalo Sabres,Mikhail Grigorenko,C,249.0,76.0,423.04
2012,1,13,Dallas Stars,Radek Faksa,C,764.0,232.0,603.56
2012,1,14,Buffalo Sabres,Zemgus Girgensons,C,839.0,212.0,562.0
2012,1,15,Ottawa Senators,Cody Ceci,D,947.0,244.0,566.05
2012,1,16,Washington Capitals,Tom Wilson,R,902.0,452.0,764.52
2012,1,17,San Jose Sharks,Tomas Hertl,C,868.0,604.0,923.29
2012,1,18,Chicago Blackhawks,Teuvo Teravainen,C,822.0,551.0,902.47
2012,1,20,Philadelphia Flyers,Scott Laughton,C,739.0,287.0,672.61
2012,1,21,Calgary Flames,Mark Jankowski,L,477.0,142.0,598.69
2012,1,22,Pittsburgh Penguins,Olli Maatta,D,798.0,207.0,567.47
2012,1,23,Florida Panthers,Mike Matheson,D,700.0,302.0,707.72
2012,1,25,St. Louis Blues,Jordan Schmaltz,D,42.0,5.0,53.45
2012,1,26,Vancouver Canucks,Brendan Gaunce,C,214.0,35.0,294.15
2012,1,27,Arizona Coyotes,Henrik Samuelsson,C,3.0,0.0,3.0
2012,1,28,New York Rangers,Brady Skjei,D,767.0,304.0,679.12
2012,1,29,New Jersey Devils,Stefan Matteau,C,92.0,11.0,117.19
2012,1,30,Los Angeles Kings,Tanner Pearson,L,776.0,326.0,698.48
2012,2,32,Edmonton Oilers,Mitch Moroz,L,0.0,0.0,0.0
2012,2,33,Montreal Canadiens,Sebastian Collberg,R,0.0,0.0,0.0
2012,2,34,New York Islanders,Ville Pokka,D,0.0,0.0,0.0
2012,2,35,Toronto Maple Leafs,Matt Finn,D,0.0,0.0,0.0
2012,2,36,Anaheim Ducks,Nicolas Kerdiles,L,3.0,0.0,3.0
2012,2,37,Nashville Predators,Pontus Aberg,L,132.0,44.0,232.76
2012,2,38,Carolina Hurricanes,Phil Di Giuseppe,L,302.0,81.0,487.49
2012,2,39,Winnipeg Jets,Lukas Sutter,C,0.0,0.0,0.0
2012,2,40,Tampa Bay Lightning,Dylan Blujus,D,0.0,0.0,0.0
2012,2,41,Colorado Avalanche,Mitchell Heard,C,0.0,0.0,0.0
2012,2,42,Calgary Flames,Patrick Sieloff,D,2.0,2.0,6.58
2012,2,43,Dallas Stars,Ludwig Bystrom,D,0.0,0.0,0.0
2012,2,44,Buffalo Sabres,Jake McCabe,D,718.0,199.0,581.95
2012,2,46,Minnesota Wild,Raphael Bussieres,L,0.0,0.0,0.0
2012,2,47,Carolina Hurricanes,Brock McGinn,L,534.0,158.0,597.21
2012,2,48,Chicago Blackhawks,Dillon Fournier,D,0.0,0.0,0.0
2012,2,49,Detroit Red Wings,Martin Frk,R,124.0,41.0,217.89
2012,2,50,Nashville Predators,Colton Sissons,C,751.0,232.0,607.85
2012,2,51,Montreal Canadiens,Dalton Thrower,D,0.0,0.0,0.0
2012,2,52,Pittsburgh Penguins,Teddy Blueger,C,447.0,167.0,660.58
2012,2,53,Tampa Bay Lightning,Brian Hart,R,0.0,0.0,0.0
2012,2,54,Dallas Stars,Mike Winther,C,0.0,0.0,0.0
2012,2,55,San Jose Sharks,Chris Tierney,C,649.0,248.0,667.52
2012,2,56,St. Louis Blues,Sam Kurker,R,0.0,0.0,0.0
2012,2,57,Vancouver Canucks,Alexandre Mallet,C,0.0,0.0,0.0
2012,2,58,Arizona Coyotes,Jordan Martinook,L,793.0,259.0,622.26
2012,2,59,New York Rangers,"Cristoval ""Boo"" Nieves",C,76.0,19.0,119.51
2012,2,60,New Jersey Devils,Damon Severson,D,855.0,348.0,687.82
2012,2,61,Dallas Stars,Devin Shore,C,498.0,144.0,591.73
2012,3,63,Edmonton Oilers,Jujhar Khaira,L,337.0,80.0,520.2
2012,3,64,Montreal Canadiens,Tim Bozon,L,0.0,0.0,0.0
2012,3,65,New York Islanders,Adam Pelech,D,638.0,176.0,580.89
2012,3,66,Nashville Predators,Jimmy Vesey,L,626.0,194.0,608.65
2012,3,67,St. Louis Blues,Mackenzie MacEachern,L,131.0,24.0,185.96
2012,3,68,Minnesota Wild,John Draeger,D,0.0,0.0,0.0
2012,3,70,Winnipeg Jets,Scott Kosmachuk,R,8.0,3.0,14.87
2012,3,71,Tampa Bay Lightning,Tanner Richard,C,3.0,0.0,3.0
2012,3,72,Colorado Avalanche,Troy Bourke,L,0.0,0.0,0.0
2012,3,73,Buffalo Sabres,Justin Kea,C,0.0,0.0,0.0
2012,3,74,Dallas Stars,Esa Lindell,D,761.0,245.0,618.46
2012,3,77,Washington Capitals,Chandler Stephenson,C,646.0,366.0,817.89
2012,3,78,Philadelphia Flyers,Shayne Gostisbehere,D,739.0,459.0,862.35
2012,3,79,Chicago Blackhawks,Chris Calnan,R,0.0,0.0,0.0
2012,3,81,Pittsburgh Penguins,Oskar Sundqvist,C,543.0,179.0,624.74
2012,3,82,Ottawa Senators,Jarrod Maidens,C,0.0,0.0,0.0
2012,3,84,Florida Panthers,Steven Hodges,C,0.0,0.0,0.0
2012,3,85,Boston Bruins,Matt Grzelcyk,D,596.0,187.0,611.79
2012,3,86,St. Louis Blues,Colton Parayko,D,793.0,311.0,675.72
2012,3,88,Arizona Coyotes,James Melindy,D,0.0,0.0,0.0
2012,3,89,Nashville Predators,Brendan Leipsic,L,187.0,59.0,322.11
2012,3,90,New Jersey Devils,Ben Johnson,L,0.0,0.0,0.0
2012,3,91,Edmonton Oilers,Daniil Zharkov,L,0.0,0.0,0.0
2012,4,92,Pittsburgh Penguins,Matia Marcantuoni,C,0.0,0.0,0.0
2012,4,93,Edmonton Oilers,Erik Gustafsson,D,517.0,240.0,734.45
2012,4,94,Montreal Canadiens,Brady Vail,C,0.0,0.0,0.0
2012,4,95,Columbus Blue Jackets,Josh Anderson,R,683.0,272.0,680.66
2012,4,96,New Jersey Devils,Ben Thomson,L,3.0,0.0,3.0
2012,4,97,Anaheim Ducks,Kevin Roy,L,28.0,7.0,44.03
2012,4,98,Minnesota Wild,Adam Gilmour,C,0.0,0.0,0.0
2012,4,99,Carolina Hurricanes,Erik Karlsson,L,0.0,0.0,0.0
2012,4,100,Washington Capitals,Thomas Di Pauli,C,2.0,0.0,2.0
2012,4,101,Tampa Bay Lightning,Cedric Paquette,C,448.0,95.0,528.87
2012,4,102,Arizona Coyotes,Rhett Holland,D,0.0,0.0,0.0
2012,4,103,New York Islanders,Loic Leduc,D,0.0,0.0,0.0
2012,4,104,Dallas Stars,Gemel Smith,C,91.0,25.0,148.25
2012,4,105,Calgary Flames,Brett Kulak,D,656.0,136.0,525.01
2012,4,106,Ottawa Senators,Tim Boyle,D,0.0,0.0,0.0
2012,4,107,Washington Capitals,Austin Wuthrich,F,0.0,0.0,0.0
2012,4,108,Anaheim Ducks,Andrew O'Brien,D,0.0,0.0,0.0
2012,4,109,San Jose Sharks,Christophe Lalancette,R,0.0,0.0,0.0
2012,4,110,Detroit Red Wings,Andreas Athanasiou,C,495.0,246.0,761.15
2012,4,111,Philadelphia Flyers,Fredric Larsson,D,0.0,0.0,0.0
2012,4,112,Nashville Predators,Zachary Stepan,C,0.0,0.0,0.0
2012,4,114,Florida Panthers,Alexander Delnov,L,0.0,0.0,0.0
2012,4,115,Carolina Hurricanes,Trevor Carrick,D,7.0,0.0,7.0
2012,4,116,St. Louis Blues,Nick Walters,D,0.0,0.0,0.0
2012,4,117,Philadelphia Flyers,Taylor Leier,L,55.0,7.0,71.03
2012,4,118,Nashville Predators,Mikko Vainonen,D,0.0,0.0,0.0
2012,4,119,New York Rangers,Calle Andersson,D,0.0,0.0,0.0
2012,4,120,Carolina Hurricanes,Jaccob Slavin,D,781.0,305.0,674.37
2012,4,121,Los Angeles Kings,Nikolay Prokhorkin,L,43.0,14.0,75.06
2012,5,122,Montreal Canadiens,Charles Hudon,L,134.0,41.0,227.89
2012,5,123,Edmonton Oilers,Joey Laleggia,D,0.0,0.0,0.0
2012,5,124,Calgary Flames,Ryan Culkin,D,0.0,0.0,0.0
2012,5,125,New York Islanders,Doyle Somerby,D,0.0,0.0,0.0
2012,5,126,Toronto Maple Leafs,Dominic Toninato,C,196.0,36.0,278.44
2012,5,127,Anaheim Ducks,Brian Cooper,D,0.0,0.0,0.0
